Entity,Code,Day,People vaccinated (cumulative)
Africa,,2022-10-01,414701000
Africa,,2022-10-02,415626800
Africa,,2022-10-03,416568830
Africa,,2022-10-04,417510750
Africa,,2022-10-05,418453820
Africa,,2022-10-06,419397060
Africa,,2022-10-07,420340260
Africa,,2022-10-08,421283140
Africa,,2022-10-09,422224030
Africa,,2022-10-10,423668060
Africa,,2022-10-11,425114720
Africa,,2022-10-12,426540400
Africa,,2022-10-13,427966560
Africa,,2022-10-14,429392700
Africa,,2022-10-15,430818600
Africa,,2022-10-16,432241950
Africa,,2022-10-17,433097730
Africa,,2022-10-18,433956600
Africa,,2022-10-19,434815650
Africa,,2022-10-20,435675140
Africa,,2022-10-21,436460740
Africa,,2022-10-22,437244670
Africa,,2022-10-23,438028580
Africa,,2022-10-24,439038400
Africa,,2022-10-25,440051260
Africa,,2022-10-26,441064700
Africa,,2022-10-27,442077570
Africa,,2022-10-28,443089920
Africa,,2022-10-29,444102300
Africa,,2022-10-30,445112320
Africa,,2022-10-31,445896130
Africa,,2022-11-01,446679900
Africa,,2022-11-02,447464670
Africa,,2022-11-03,448250660
Africa,,2022-11-04,449036640
Africa,,2022-11-05,449821900
Africa,,2022-11-06,450604500
Africa,,2022-11-07,451213860
Africa,,2022-11-08,451825950
Africa,,2022-11-09,452438750
Africa,,2022-11-10,453052350
Africa,,2022-11-11,453665860
Africa,,2022-11-12,454278800
Africa,,2022-11-13,454888830
Africa,,2022-11-14,455494800
Africa,,2022-11-15,456104300
Africa,,2022-11-16,456724350
Africa,,2022-11-17,457344480
Africa,,2022-11-18,457964540
Africa,,2022-11-19,458584200
Africa,,2022-11-20,459201020
Africa,,2022-11-21,460036220
Africa,,2022-11-22,460873760
Africa,,2022-11-23,461711260
Africa,,2022-11-24,462549200
Africa,,2022-11-25,463387200
Africa,,2022-11-26,464224420
Africa,,2022-11-27,465059460
Africa,,2022-11-28,465940320
Africa,,2022-11-29,466816700
Africa,,2022-11-30,467693500
Africa,,2022-12-01,468570140
Africa,,2022-12-02,469445920
Africa,,2022-12-03,470320960
Africa,,2022-12-04,471193920
Africa,,2022-12-05,471957470
Africa,,2022-12-06,472722940
Africa,,2022-12-07,473489060
Africa,,2022-12-08,474254180
Africa,,2022-12-09,475019300
Africa,,2022-12-10,475783900
Africa,,2022-12-11,476546850
Africa,,2022-12-12,477015200
Africa,,2022-12-13,477465120
Africa,,2022-12-14,477915940
Africa,,2022-12-15,478367040
Africa,,2022-12-16,478817380
Africa,,2022-12-17,479266500
Africa,,2022-12-18,481183650
Africa,,2022-12-19,481575420
Africa,,2022-12-20,481967230
Africa,,2022-12-21,482358980
Africa,,2022-12-22,482750720
Africa,,2022-12-23,483150620
Africa,,2022-12-24,483550560
Africa,,2022-12-25,483950460
Africa,,2022-12-26,484342560
Africa,,2022-12-27,484734620
Africa,,2022-12-28,485126720
Africa,,2022-12-29,485518800
Africa,,2022-12-30,485910880
Africa,,2022-12-31,486302940
Africa,,2023-01-01,486695040
Africa,,2023-01-02,487073760
Africa,,2023-01-03,487439230
Africa,,2023-01-04,487808540
Africa,,2023-01-05,488177860
Africa,,2023-01-06,488547140
Africa,,2023-01-07,488916450
Africa,,2023-01-08,489285760
Africa,,2023-01-09,489625820
Africa,,2023-01-10,489965860
Africa,,2023-01-11,490305900
Africa,,2023-01-12,490645950
Africa,,2023-01-13,490986000
Africa,,2023-01-14,491326050
Africa,,2023-01-15,491666080
Africa,,2023-01-16,491960640
Africa,,2023-01-17,492255230
Africa,,2023-01-18,492549760
Africa,,2023-01-19,492844260
Africa,,2023-01-20,493138750
Africa,,2023-01-21,493433250
Africa,,2023-01-22,493727740
Africa,,2023-01-23,494010980
Africa,,2023-01-24,494294200
Africa,,2023-01-25,494577400
Africa,,2023-01-26,494860640
Africa,,2023-01-27,495143870
Africa,,2023-01-28,495427070
Africa,,2023-01-29,495710300
Africa,,2023-01-30,496108450
Africa,,2023-01-31,496506620
Africa,,2023-02-01,496846660
Africa,,2023-02-02,497186660
Africa,,2023-02-03,497526700
Africa,,2023-02-04,497866700
Africa,,2023-02-05,498206720
Africa,,2023-02-06,498645540
Africa,,2023-02-07,499084350
Africa,,2023-02-08,499523200
Africa,,2023-02-09,499962020
Africa,,2023-02-10,500400830
Africa,,2023-02-11,500839650
Africa,,2023-02-12,501278500
Africa,,2023-02-13,501686050
Africa,,2023-02-14,502093730
Africa,,2023-02-15,502501250
Africa,,2023-02-16,502908800
Africa,,2023-02-17,503316320
Africa,,2023-02-18,503723840
Africa,,2023-02-19,504131360
Africa,,2023-02-20,504510240
Africa,,2023-02-21,504889120
Africa,,2023-02-22,505221060
Africa,,2023-02-23,505552960
Africa,,2023-02-24,505884900
Africa,,2023-02-25,506216860
Africa,,2023-02-26,506548800
Africa,,2023-02-27,506828960
Africa,,2023-02-28,507109150
Africa,,2023-03-01,507389300
Africa,,2023-03-02,507669470
Africa,,2023-03-03,507949630
Africa,,2023-03-04,508229760
Africa,,2023-03-05,508509920
Africa,,2023-03-06,508967970
Africa,,2023-03-07,509426020
Africa,,2023-03-08,509884030
Africa,,2023-03-09,510342080
Africa,,2023-03-10,510800130
Africa,,2023-03-11,511258180
Africa,,2023-03-12,511716200
Africa,,2023-03-13,512098240
Africa,,2023-03-14,512480300
Africa,,2023-03-15,512862370
Africa,,2023-03-16,513244450
Africa,,2023-03-17,513626530
Africa,,2023-03-18,514008600
Africa,,2023-03-19,514390700
Africa,,2023-03-20,514766140
Africa,,2023-03-21,515141600
Africa,,2023-03-22,515517100
Africa,,2023-03-23,515892540
Africa,,2023-03-24,516268030
Africa,,2023-03-25,516643520
Africa,,2023-03-26,517018980
Africa,,2023-03-27,517498000
Africa,,2023-03-28,517977000
Africa,,2023-03-29,518456000
Africa,,2023-03-30,518934980
Africa,,2023-03-31,519413980
Africa,,2023-04-01,519892960
Africa,,2023-04-02,520371970
Africa,,2023-04-03,520620400
Africa,,2023-04-04,520868900
Africa,,2023-04-05,521117340
Africa,,2023-04-06,521365760
Africa,,2023-04-07,521614200
Africa,,2023-04-08,521862660
Africa,,2023-04-09,522111070
Africa,,2023-04-10,522424420
Africa,,2023-04-11,522737730
Africa,,2023-04-12,523051040
Africa,,2023-04-13,523364380
Africa,,2023-04-14,523677700
Africa,,2023-04-15,523991000
Africa,,2023-04-16,524304350
Africa,,2023-04-17,524577950
Africa,,2023-04-18,524851600
Africa,,2023-04-19,525125200
Africa,,2023-04-20,525398800
Africa,,2023-04-21,525672400
Africa,,2023-04-22,525946000
Africa,,2023-04-23,526219600
Africa,,2023-04-24,526476500
Africa,,2023-04-25,526733440
Africa,,2023-04-26,526985900
Africa,,2023-04-27,527238370
Africa,,2023-04-28,527490850
Africa,,2023-04-29,527743300
Africa,,2023-04-30,527995780
Africa,,2023-05-01,528255800
Africa,,2023-05-02,528515840
Africa,,2023-05-03,528775840
Africa,,2023-05-04,529035870
Africa,,2023-05-05,529295870
Africa,,2023-05-06,529555870
Africa,,2023-05-07,529815870
Africa,,2023-05-08,530434000
Africa,,2023-05-09,531052100
Africa,,2023-05-10,531670240
Africa,,2023-05-11,532288350
Africa,,2023-05-12,532906460
Africa,,2023-05-13,533524580
Africa,,2023-05-14,534142700
Africa,,2023-05-15,534754530
Africa,,2023-05-16,535366370
Africa,,2023-05-17,535978200
Africa,,2023-05-18,536590050
Africa,,2023-05-19,537201900
Africa,,2023-05-20,537813760
Africa,,2023-05-21,538425600
Africa,,2023-05-22,539053250
Africa,,2023-05-23,539680960
Africa,,2023-05-24,540308600
Africa,,2023-05-25,540936260
Africa,,2023-05-26,541563900
Africa,,2023-05-27,542191550
Africa,,2023-05-28,542819260
Africa,,2023-05-29,543037440
Africa,,2023-05-30,543255700
Africa,,2023-05-31,543473900
Africa,,2023-06-01,543692160
Africa,,2023-06-02,543910340
Africa,,2023-06-03,544128600
Africa,,2023-06-04,544346800
Africa,,2023-06-05,544531460
Africa,,2023-06-06,544716160
Africa,,2023-06-07,544900860
Africa,,2023-06-08,545085500
Africa,,2023-06-09,545270200
Africa,,2023-06-10,545454900
Africa,,2023-06-11,545639600
Africa,,2023-06-12,545823360
Africa,,2023-06-13,546007200
Africa,,2023-06-14,546191000
Africa,,2023-06-15,546374800
Africa,,2023-06-16,546558600
Africa,,2023-06-17,546742400
Africa,,2023-06-18,546926200
Africa,,2023-06-19,547044900
Africa,,2023-06-20,547163650
Africa,,2023-06-21,547291100
Africa,,2023-06-22,547418500
Africa,,2023-06-23,547545860
Africa,,2023-06-24,547673300
Africa,,2023-06-25,547800640
Africa,,2023-06-26,547914500
Africa,,2023-06-27,548028350
Africa,,2023-06-28,548142140
Africa,,2023-06-29,548256000
Africa,,2023-06-30,548369860
Africa,,2023-07-01,548483700
Africa,,2023-07-02,548597500
Africa,,2023-07-03,548703800
Africa,,2023-07-04,548810100
Africa,,2023-07-05,548916350
Africa,,2023-07-06,549022660
Africa,,2023-07-07,549128900
Africa,,2023-07-08,549235200
Africa,,2023-07-09,549341500
Africa,,2023-07-10,549447740
Africa,,2023-07-11,549554050
Africa,,2023-07-12,549660300
Africa,,2023-07-13,549766600
Africa,,2023-07-14,549872900
Africa,,2023-07-15,549979140
Africa,,2023-07-16,550085440
Africa,,2023-07-17,550190340
Africa,,2023-07-18,550295230
Africa,,2023-07-19,550400100
Africa,,2023-07-20,550505000
Africa,,2023-07-21,550609860
Africa,,2023-07-22,550714750
Africa,,2023-07-23,550819650
Africa,,2023-07-24,550892500
Africa,,2023-07-25,550965250
Africa,,2023-07-26,551031040
Africa,,2023-07-27,551096770
Africa,,2023-07-28,551162560
Africa,,2023-07-29,551228350
Africa,,2023-07-30,551294140
Africa,,2023-07-31,551358660
Africa,,2023-08-01,551423170
Africa,,2023-08-02,551487740
Africa,,2023-08-03,551552260
Africa,,2023-08-04,551616800
Africa,,2023-08-05,551681300
Africa,,2023-08-06,551745860
Africa,,2023-08-07,551818400
Africa,,2023-08-08,551890900
Africa,,2023-08-09,551963400
Africa,,2023-08-10,552035900
Africa,,2023-08-11,552108400
Africa,,2023-08-12,552180900
Africa,,2023-08-13,552253440
Africa,,2023-08-14,552325900
Africa,,2023-08-15,552398340
Africa,,2023-08-16,552470850
Africa,,2023-08-17,552543300
Africa,,2023-08-18,552615740
Africa,,2023-08-19,552688260
Africa,,2023-08-20,552760700
Africa,,2023-08-21,552832060
Africa,,2023-08-22,552903400
Africa,,2023-08-23,552974850
Africa,,2023-08-24,553046200
Africa,,2023-08-25,553117600
Africa,,2023-08-26,553188900
Africa,,2023-08-27,553260300
Africa,,2023-08-28,553331650
Africa,,2023-08-29,553403000
Africa,,2023-08-30,553474400
Africa,,2023-08-31,553545800
Africa,,2023-09-01,553617150
Africa,,2023-09-02,553688500
Africa,,2023-09-03,553759900
Africa,,2023-09-04,553831230
Africa,,2023-09-05,553902600
Africa,,2023-09-06,553973900
Africa,,2023-09-07,554045250
Africa,,2023-09-08,554116600
Africa,,2023-09-09,554187900
Africa,,2023-09-10,554259260
Africa,,2023-09-11,554326900
Africa,,2023-09-12,554394560
Africa,,2023-09-13,554462140
Africa,,2023-09-14,554529800
Africa,,2023-09-15,554597440
Africa,,2023-09-16,554665100
Africa,,2023-09-17,554732740
Africa,,2023-09-18,554822800
Africa,,2023-09-19,554912830
Africa,,2023-09-20,555002900
Africa,,2023-09-21,555092900
Africa,,2023-09-22,555183000
Africa,,2023-09-23,555273000
Africa,,2023-09-24,555363100
Africa,,2023-09-25,555446400
Africa,,2023-09-26,555529800
Africa,,2023-09-27,555613100
Africa,,2023-09-28,555696500
Africa,,2023-09-29,555779840
Africa,,2023-09-30,555863230
Africa,,2023-10-01,555946560
Africa,,2023-10-02,555981200
Africa,,2023-10-03,556015800
Africa,,2023-10-04,556050400
Africa,,2023-10-05,556085060
Africa,,2023-10-06,556119700
Africa,,2023-10-07,556154300
Africa,,2023-10-08,556188900
Africa,,2023-10-09,556223300
Africa,,2023-10-10,556257600
Africa,,2023-10-11,556292000
Africa,,2023-10-12,556326300
Africa,,2023-10-13,556360640
Africa,,2023-10-14,556395000
Africa,,2023-10-15,556429300
Africa,,2023-10-16,556462660
Africa,,2023-10-17,556495940
Africa,,2023-10-18,556529300
Africa,,2023-10-19,556562560
Africa,,2023-10-20,556595900
Africa,,2023-10-21,556629200
Africa,,2023-10-22,556662500
Africa,,2023-10-23,556694600
Africa,,2023-10-24,556726660
Africa,,2023-10-25,556758660
Africa,,2023-10-26,556790700
Africa,,2023-10-27,556822800
Africa,,2023-10-28,556854850
Africa,,2023-10-29,556886900
Africa,,2023-10-30,556919000
Africa,,2023-10-31,556951040
Africa,,2023-11-01,556983100
Africa,,2023-11-02,557015200
Africa,,2023-11-03,557047230
Africa,,2023-11-04,557079230
Africa,,2023-11-05,557111300
Africa,,2023-11-06,557124740
Africa,,2023-11-07,557138100
Africa,,2023-11-08,557151550
Africa,,2023-11-09,557165000
Africa,,2023-11-10,557178400
Africa,,2023-11-11,557191800
Africa,,2023-11-12,557205200
Africa,,2023-11-13,557218600
Africa,,2023-11-14,557232000
Africa,,2023-11-15,557245440
Africa,,2023-11-16,557258800
Africa,,2023-11-17,557272260
Africa,,2023-11-18,557285600
Africa,,2023-11-19,557299100
Africa,,2023-11-20,557310850
Africa,,2023-11-21,557322600
Africa,,2023-11-22,557334400
Africa,,2023-11-23,557346100
Africa,,2023-11-24,557357900
Africa,,2023-11-25,557369660
Africa,,2023-11-26,557381440
Africa,,2023-11-27,557393200
Africa,,2023-11-28,557405000
Africa,,2023-11-29,557416770
Africa,,2023-11-30,557428540
Africa,,2023-12-01,557440300
Africa,,2023-12-02,557452100
Africa,,2023-12-03,557463800
Africa,,2023-12-04,557475600
Africa,,2023-12-05,557487360
Africa,,2023-12-06,557499140
Africa,,2023-12-07,557510900
Africa,,2023-12-08,557522700
Africa,,2023-12-09,557534460
Africa,,2023-12-10,557546240
Africa,,2023-12-11,557558000
Africa,,2023-12-12,557569800
Africa,,2023-12-13,557581500
Africa,,2023-12-14,557593300
Africa,,2023-12-15,557605060
Africa,,2023-12-16,557616830
Africa,,2023-12-17,557628600
Africa,,2023-12-18,557640400
Africa,,2023-12-19,557652160
Africa,,2023-12-20,557663940
Africa,,2023-12-21,557675700
Africa,,2023-12-22,557687400
Africa,,2023-12-23,557699200
Africa,,2023-12-24,557711000
Africa,,2023-12-25,557722750
Africa,,2023-12-26,557734500
Africa,,2023-12-27,557746300
Africa,,2023-12-28,557758100
Africa,,2023-12-29,557769860
Africa,,2023-12-30,557781600
Africa,,2023-12-31,557793400
Africa,,2024-01-01,557793400
Africa,,2024-01-02,557793400
Africa,,2024-01-03,557793400
Africa,,2024-01-04,557793400
Africa,,2024-01-05,557793400
Africa,,2024-01-06,557793400
Africa,,2024-01-07,557793400
Africa,,2024-01-08,557793400
Africa,,2024-01-09,557793400
Africa,,2024-01-10,557793400
Africa,,2024-01-11,557793400
Africa,,2024-01-12,557793400
Africa,,2024-01-13,557793400
Africa,,2024-01-14,557793400
Africa,,2024-01-15,557793400
Africa,,2024-01-16,557793400
Africa,,2024-01-17,557793400
Africa,,2024-01-18,557793400
Africa,,2024-01-19,557793400
Africa,,2024-01-20,557793400
Africa,,2024-01-21,557793400
Africa,,2024-01-22,557793400
Africa,,2024-01-23,557793400
Africa,,2024-01-24,557793400
Africa,,2024-01-25,557793400
Africa,,2024-01-26,557793400
Africa,,2024-01-27,557793400
Africa,,2024-01-28,557793400
Africa,,2024-01-29,557793400
Africa,,2024-01-30,557793400
Africa,,2024-01-31,557793400
Africa,,2024-02-01,557793400
Africa,,2024-02-02,557793400
Africa,,2024-02-03,557793400
Africa,,2024-02-04,557793400
Africa,,2024-02-05,557793400
Africa,,2024-02-06,557793400
Africa,,2024-02-07,557793400
Africa,,2024-02-08,557793400
Africa,,2024-02-09,557793400
Africa,,2024-02-10,557793400
Africa,,2024-02-11,557793400
Africa,,2024-02-12,557793400
Africa,,2024-02-13,557793400
Africa,,2024-02-14,557793400
Africa,,2024-02-15,557793400
Africa,,2024-02-16,557793400
Africa,,2024-02-17,557793400
Africa,,2024-02-18,557793400
Africa,,2024-02-19,557793400
Africa,,2024-02-20,557793400
Africa,,2024-02-21,557793400
Africa,,2024-02-22,557793400
Africa,,2024-02-23,557793400
Africa,,2024-02-24,557793400
Africa,,2024-02-25,557793400
Africa,,2024-02-26,557793400
Africa,,2024-02-27,557793400
Africa,,2024-02-28,557793400
Africa,,2024-02-29,557793400
Africa,,2024-03-01,557793400
Africa,,2024-03-02,557793400
Africa,,2024-03-03,557793400
Africa,,2024-03-04,557793400
Africa,,2024-03-05,557793400
Africa,,2024-03-06,557793400
Africa,,2024-03-07,557793400
Africa,,2024-03-08,557793400
Africa,,2024-03-09,557793400
Africa,,2024-03-10,557793400
Africa,,2024-03-11,557793400
Africa,,2024-03-12,557793400
Africa,,2024-03-13,557793400
Africa,,2024-03-14,557793400
Africa,,2024-03-15,557793400
Africa,,2024-03-16,557793400
Africa,,2024-03-17,557793400
Africa,,2024-03-18,557793400
Africa,,2024-03-19,557793400
Africa,,2024-03-20,557793400
Africa,,2024-03-21,557793400
Africa,,2024-03-22,557793400
Africa,,2024-03-23,557793400
Africa,,2024-03-24,557793400
Africa,,2024-03-25,557793400
Africa,,2024-03-26,557793400
Africa,,2024-03-27,557793400
Africa,,2024-03-28,557793400
Africa,,2024-03-29,557793400
Africa,,2024-03-30,557793400
Africa,,2024-03-31,557793400
Africa,,2024-04-01,557793400
Africa,,2024-04-02,557793400
Africa,,2024-04-03,557793400
Africa,,2024-04-04,557793400
Africa,,2024-04-05,557793400
Africa,,2024-04-06,557793400
Africa,,2024-04-07,557793400
Africa,,2024-04-08,557793400
Africa,,2024-04-09,557793400
Africa,,2024-04-10,557793400
Africa,,2024-04-11,557793400
Africa,,2024-04-12,557793400
Africa,,2024-04-13,557793400
Africa,,2024-04-14,557793400
Africa,,2024-04-15,557793400
Africa,,2024-04-16,557793400
Africa,,2024-04-17,557793400
Africa,,2024-04-18,557793400
Africa,,2024-04-19,557793400
Africa,,2024-04-20,557793400
Africa,,2024-04-21,557793400
Africa,,2024-04-22,557793400
Africa,,2024-04-23,557793400
Africa,,2024-04-24,557793400
Africa,,2024-04-25,557793400
Africa,,2024-04-26,557793400
Africa,,2024-04-27,557793400
Africa,,2024-04-28,557793400
Africa,,2024-04-29,557793400
Africa,,2024-04-30,557793400
Africa,,2024-05-01,557793400
Africa,,2024-05-02,557793400
Africa,,2024-05-03,557793400
Africa,,2024-05-04,557793400
Africa,,2024-05-05,557793400
Africa,,2024-05-06,557793400
Africa,,2024-05-07,557793400
Africa,,2024-05-08,557793400
Africa,,2024-05-09,557793400
Africa,,2024-05-10,557793400
Africa,,2024-05-11,557793400
Africa,,2024-05-12,557793400
Africa,,2024-05-13,557793400
Africa,,2024-05-14,557793400
Africa,,2024-05-15,557793400
Africa,,2024-05-16,557793400
Africa,,2024-05-17,557793400
Africa,,2024-05-18,557793400
Africa,,2024-05-19,557793400
Africa,,2024-05-20,557793400
Africa,,2024-05-21,557793400
Africa,,2024-05-22,557793400
Africa,,2024-05-23,557793400
Africa,,2024-05-24,557793400
Africa,,2024-05-25,557793400
Africa,,2024-05-26,557793400
Africa,,2024-05-27,557793400
Africa,,2024-05-28,557793400
Africa,,2024-05-29,557793400
Africa,,2024-05-30,557793400
Africa,,2024-05-31,557793400
Africa,,2024-06-01,557793400
Africa,,2024-06-02,557793400
Africa,,2024-06-03,557793400
Africa,,2024-06-04,557793400
Africa,,2024-06-05,557793400
Africa,,2024-06-06,557793400
Africa,,2024-06-07,557793400
Africa,,2024-06-08,557793400
Africa,,2024-06-09,557793400
Africa,,2024-06-10,557793400
Africa,,2024-06-11,557793400
Africa,,2024-06-12,557793400
Africa,,2024-06-13,557793400
Africa,,2024-06-14,557793400
Africa,,2024-06-15,557793400
Africa,,2024-06-16,557793400
Africa,,2024-06-17,557793400
Africa,,2024-06-18,557793400
Africa,,2024-06-19,557793400
Africa,,2024-06-20,557793400
Africa,,2024-06-21,557793400
Africa,,2024-06-22,557793400
Africa,,2024-06-23,557793400
Africa,,2024-06-24,557793400
Africa,,2024-06-25,557793400
Africa,,2024-06-26,557793400
Africa,,2024-06-27,557793400
Africa,,2024-06-28,557793400
Africa,,2024-06-29,557793400
Africa,,2024-06-30,557793400
Africa,,2024-07-01,557793400
Africa,,2024-07-02,557793400
Africa,,2024-07-03,557793400
Africa,,2024-07-04,557793400
Africa,,2024-07-05,557793400
Africa,,2024-07-06,557793400
Africa,,2024-07-07,557793400
Africa,,2024-07-08,557793400
Africa,,2024-07-09,557793400
Africa,,2024-07-10,557793400
Africa,,2024-07-11,557793400
Africa,,2024-07-12,557793400
Africa,,2024-07-13,557793400
Africa,,2024-07-14,557793400
Africa,,2024-07-15,557793400
Africa,,2024-07-16,557793400
Africa,,2024-07-17,557793400
Africa,,2024-07-18,557793400
Africa,,2024-07-19,557793400
Africa,,2024-07-20,557793400
Africa,,2024-07-21,557793400
Africa,,2024-07-22,557793400
Africa,,2024-07-23,557793400
Africa,,2024-07-24,557793400
Africa,,2024-07-25,557793400
Africa,,2024-07-26,557793400
Africa,,2024-07-27,557793400
Africa,,2024-07-28,557793400
Africa,,2024-07-29,557793400
Africa,,2024-07-30,557793400
Africa,,2024-07-31,557793400
Africa,,2024-08-01,557793400
Africa,,2024-08-02,557793400
Africa,,2024-08-03,557793400
Africa,,2024-08-04,557793400
Africa,,2024-08-05,557793400
Africa,,2024-08-06,557793400
Africa,,2024-08-07,557793400
Africa,,2024-08-08,557793400
Africa,,2024-08-09,557793400
Africa,,2024-08-10,557793400
Africa,,2024-08-11,557793400
Africa,,2024-08-12,557793400
Albania,ALB,2021-01-10,0
Albania,ALB,2021-01-12,128
Albania,ALB,2021-01-13,188
Albania,ALB,2021-01-14,266
Albania,ALB,2021-01-15,308
Albania,ALB,2021-01-16,369
Albania,ALB,2021-01-17,405
Albania,ALB,2021-01-18,447
Albania,ALB,2021-01-19,483
Albania,ALB,2021-01-20,519
Albania,ALB,2021-01-21,549
Albania,ALB,2021-02-02,549
Albania,ALB,2021-02-09,689
Albania,ALB,2021-02-17,1090
Albania,ALB,2021-02-18,2438
Albania,ALB,2021-02-22,6073
Albania,ALB,2021-05-11,440921
Albania,ALB,2021-05-12,444755
Albania,ALB,2021-05-13,445402
Albania,ALB,2021-05-14,448571
Albania,ALB,2021-05-17,456980
Albania,ALB,2021-05-18,460191
Albania,ALB,2021-05-19,463402
Albania,ALB,2021-05-20,466083
Albania,ALB,2021-05-21,469169
Albania,ALB,2021-05-23,472840
Albania,ALB,2021-05-24,475237
Albania,ALB,2021-05-26,479789
Albania,ALB,2021-05-27,481788
Albania,ALB,2021-05-30,485162
Albania,ALB,2021-05-31,486128
Albania,ALB,2021-06-01,487078
Albania,ALB,2021-06-03,490050
Albania,ALB,2021-06-06,492522
